"id","date","station_name","station_code","parameter","average_temperature","standard_deviation","highest_temperature","lowest_temperature","state_name","district_name","state_code","district_code"
2712,"1991-01-01","shimla","42083","minimum temperature",1.6,1.6,1.6,1.6,"himachal pradesh","shimla","02","023"
2713,"1991-02-01","shimla","42083","minimum temperature",3.3,2.6,3.3,3.3,"himachal pradesh","shimla","02","023"
2714,"1991-03-01","shimla","42083","minimum temperature",7.0,4.6,7.0,7.0,"himachal pradesh","shimla","02","023"
2715,"1991-04-01","shimla","42083","minimum temperature",10.2,6.5,10.2,10.2,"himachal pradesh","shimla","02","023"
2716,"1991-05-01","shimla","42083","minimum temperature",15.1,8.9,15.1,15.1,"himachal pradesh","shimla","02","023"
2717,"1991-06-01","shimla","42083","minimum temperature",15.8,10.4,15.8,15.8,"himachal pradesh","shimla","02","023"
2718,"1991-07-01","shimla","42083","minimum temperature",16.5,11.4,16.5,16.5,"himachal pradesh","shimla","02","023"
2719,"1991-08-01","shimla","42083","minimum temperature",15.5,12.0,15.5,15.5,"himachal pradesh","shimla","02","023"
2720,"1991-09-01","shimla","42083","minimum temperature",13.8,12.2,13.8,13.8,"himachal pradesh","shimla","02","023"
2721,"1991-10-01","shimla","42083","minimum temperature",10.7,12.1,10.7,10.7,"himachal pradesh","shimla","02","023"
2722,"1991-11-01","shimla","42083","minimum temperature",6.2,11.7,6.2,6.2,"himachal pradesh","shimla","02","023"
2723,"1991-12-01","shimla","42083","minimum temperature",4.6,11.3,4.6,4.6,"himachal pradesh","shimla","02","023"
2724,"1991-01-01","shimla","42083","maximum temperature",9.2,9.2,9.2,9.2,"himachal pradesh","shimla","02","023"
2725,"1991-02-01","shimla","42083","maximum temperature",12.1,10.7,12.1,12.1,"himachal pradesh","shimla","02","023"
2726,"1991-03-01","shimla","42083","maximum temperature",16.0,12.7,16.0,16.0,"himachal pradesh","shimla","02","023"
2727,"1991-04-01","shimla","42083","maximum temperature",19.7,14.8,19.7,19.7,"himachal pradesh","shimla","02","023"
2728,"1991-05-01","shimla","42083","maximum temperature",25.0,17.3,25.0,25.0,"himachal pradesh","shimla","02","023"
2729,"1991-06-01","shimla","42083","maximum temperature",24.7,18.8,24.7,24.7,"himachal pradesh","shimla","02","023"
2730,"1991-07-01","shimla","42083","maximum temperature",24.7,19.7,24.7,24.7,"himachal pradesh","shimla","02","023"
2731,"1991-08-01","shimla","42083","maximum temperature",22.1,20.0,22.1,22.1,"himachal pradesh","shimla","02","023"
2732,"1991-09-01","shimla","42083","maximum temperature",22.6,20.3,22.6,22.6,"himachal pradesh","shimla","02","023"
2733,"1991-10-01","shimla","42083","maximum temperature",20.4,20.3,20.4,20.4,"himachal pradesh","shimla","02","023"
2734,"1991-11-01","shimla","42083","maximum temperature",15.4,19.9,15.4,15.4,"himachal pradesh","shimla","02","023"
2735,"1991-12-01","shimla","42083","maximum temperature",12.2,19.4,12.2,12.2,"himachal pradesh","shimla","02","023"
2736,"1991-01-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
2737,"1991-02-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
2738,"1991-03-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
2739,"1991-04-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
2740,"1991-05-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
2741,"1991-06-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
2742,"1991-07-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
2743,"1991-08-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
2744,"1991-09-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
2745,"1991-10-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
2746,"1991-11-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
2747,"1991-12-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
2748,"1991-01-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
2749,"1991-02-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
2750,"1991-03-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
2751,"1991-04-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
2752,"1991-05-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
2753,"1991-06-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
2754,"1991-07-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
2755,"1991-08-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
2756,"1991-09-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
2757,"1991-10-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
2758,"1991-11-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
2759,"1991-12-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
2760,"1992-01-01","bhuntar","42081","minimum temperature",0.0,0.0,0.0,0.0,"himachal pradesh","kullu","02","020"
2761,"1992-02-01","bhuntar","42081","minimum temperature",3.0,2.1,3.0,3.0,"himachal pradesh","kullu","02","020"
2762,"1992-03-01","bhuntar","42081","minimum temperature",6.7,4.2,6.7,6.7,"himachal pradesh","kullu","02","020"
2763,"1992-04-01","bhuntar","42081","minimum temperature",9.9,6.2,9.9,9.9,"himachal pradesh","kullu","02","020"
2764,"1992-05-01","bhuntar","42081","minimum temperature",11.3,7.5,11.3,11.3,"himachal pradesh","kullu","02","020"
2765,"1992-06-01","bhuntar","42081","minimum temperature",15.2,9.2,15.2,15.2,"himachal pradesh","kullu","02","020"
2766,"1992-07-01","bhuntar","42081","minimum temperature",0.0,8.5,"","","himachal pradesh","kullu","02","020"
2767,"1992-08-01","bhuntar","42081","minimum temperature",0.0,8.0,"","","himachal pradesh","kullu","02","020"
2768,"1992-09-01","bhuntar","42081","minimum temperature",0.0,7.5,"","","himachal pradesh","kullu","02","020"
2769,"1992-10-01","bhuntar","42081","minimum temperature",10.2,7.8,10.2,10.2,"himachal pradesh","kullu","02","020"
2770,"1992-11-01","bhuntar","42081","minimum temperature",0.0,7.5,"","","himachal pradesh","kullu","02","020"
2771,"1992-12-01","bhuntar","42081","minimum temperature",0.0,7.2,"","","himachal pradesh","kullu","02","020"
2772,"1992-01-01","bhuntar","42081","maximum temperature",0.0,0.0,0.0,0.0,"himachal pradesh","kullu","02","020"
2773,"1992-02-01","bhuntar","42081","maximum temperature",17.3,12.2,17.3,17.3,"himachal pradesh","kullu","02","020"
2774,"1992-03-01","bhuntar","42081","maximum temperature",19.2,14.9,19.2,19.2,"himachal pradesh","kullu","02","020"
2775,"1992-04-01","bhuntar","42081","maximum temperature",26.5,18.5,26.5,26.5,"himachal pradesh","kullu","02","020"
2776,"1992-05-01","bhuntar","42081","maximum temperature",29.5,21.2,29.5,29.5,"himachal pradesh","kullu","02","020"
2777,"1992-06-01","bhuntar","42081","maximum temperature",33.5,23.7,33.5,33.5,"himachal pradesh","kullu","02","020"
2778,"1992-07-01","bhuntar","42081","maximum temperature",0.0,21.9,"","","himachal pradesh","kullu","02","020"
2779,"1992-08-01","bhuntar","42081","maximum temperature",0.0,20.5,"","","himachal pradesh","kullu","02","020"
2780,"1992-09-01","bhuntar","42081","maximum temperature",0.0,19.3,"","","himachal pradesh","kullu","02","020"
2781,"1992-10-01","bhuntar","42081","maximum temperature",27.9,20.3,27.9,27.9,"himachal pradesh","kullu","02","020"
2782,"1992-11-01","bhuntar","42081","maximum temperature",0.0,19.4,"","","himachal pradesh","kullu","02","020"
2783,"1992-12-01","bhuntar","42081","maximum temperature",0.0,18.6,"","","himachal pradesh","kullu","02","020"
2784,"1992-01-01","kalpa","42066","minimum temperature",-2.1,2.1,-2.1,-2.1,"himachal pradesh","kinnaur","02","019"
2785,"1992-02-01","kalpa","42066","minimum temperature",-4.4,3.4,-4.4,-4.4,"himachal pradesh","kinnaur","02","019"
2786,"1992-03-01","kalpa","42066","minimum temperature",-0.3,2.8,-0.3,-0.3,"himachal pradesh","kinnaur","02","019"
2787,"1992-04-01","kalpa","42066","minimum temperature",4.6,3.4,4.6,4.6,"himachal pradesh","kinnaur","02","019"
2788,"1992-05-01","kalpa","42066","minimum temperature",5.7,3.9,5.7,5.7,"himachal pradesh","kinnaur","02","019"
2789,"1992-06-01","kalpa","42066","minimum temperature",9.5,5.3,9.5,9.5,"himachal pradesh","kinnaur","02","019"
2790,"1992-07-01","kalpa","42066","minimum temperature",12.0,6.7,12.0,12.0,"himachal pradesh","kinnaur","02","019"
2791,"1992-08-01","kalpa","42066","minimum temperature",12.9,7.7,12.9,12.9,"himachal pradesh","kinnaur","02","019"
2792,"1992-09-01","kalpa","42066","minimum temperature",0.0,7.3,"","","himachal pradesh","kinnaur","02","019"
2793,"1992-10-01","kalpa","42066","minimum temperature",4.6,7.1,4.6,4.6,"himachal pradesh","kinnaur","02","019"
2794,"1992-11-01","kalpa","42066","minimum temperature",0.0,6.7,"","","himachal pradesh","kinnaur","02","019"
2795,"1992-12-01","kalpa","42066","minimum temperature",0.0,6.5,"","","himachal pradesh","kinnaur","02","019"
2796,"1992-01-01","kalpa","42066","maximum temperature",6.1,6.1,6.1,6.1,"himachal pradesh","kinnaur","02","019"
2797,"1992-02-01","kalpa","42066","maximum temperature",3.6,5.0,3.6,3.6,"himachal pradesh","kinnaur","02","019"
2798,"1992-03-01","kalpa","42066","maximum temperature",8.4,6.3,8.4,8.4,"himachal pradesh","kinnaur","02","019"
2799,"1992-04-01","kalpa","42066","maximum temperature",16.2,9.8,16.2,16.2,"himachal pradesh","kinnaur","02","019"
2800,"1992-05-01","kalpa","42066","maximum temperature",19.4,12.3,19.4,19.4,"himachal pradesh","kinnaur","02","019"
2801,"1992-06-01","kalpa","42066","maximum temperature",23.3,14.7,23.3,23.3,"himachal pradesh","kinnaur","02","019"
2802,"1992-07-01","kalpa","42066","maximum temperature",21.4,15.9,21.4,21.4,"himachal pradesh","kinnaur","02","019"
2803,"1992-08-01","kalpa","42066","maximum temperature",21.4,16.7,21.4,21.4,"himachal pradesh","kinnaur","02","019"
2804,"1992-09-01","kalpa","42066","maximum temperature",0.0,15.7,"","","himachal pradesh","kinnaur","02","019"
2805,"1992-10-01","kalpa","42066","maximum temperature",18.4,16.0,18.4,18.4,"himachal pradesh","kinnaur","02","019"
2806,"1992-11-01","kalpa","42066","maximum temperature",0.0,15.2,"","","himachal pradesh","kinnaur","02","019"
2807,"1992-12-01","kalpa","42066","maximum temperature",0.0,14.6,"","","himachal pradesh","kinnaur","02","019"
2808,"1992-01-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
2809,"1992-02-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
2810,"1992-03-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
2811,"1992-04-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
2812,"1992-05-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
2813,"1992-06-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
2814,"1992-07-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
2815,"1992-08-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
2816,"1992-09-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
2817,"1992-10-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
2818,"1992-11-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
2819,"1992-12-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
2820,"1992-01-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
2821,"1992-02-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
2822,"1992-03-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
2823,"1992-04-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
2824,"1992-05-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
2825,"1992-06-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
2826,"1992-07-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
2827,"1992-08-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
2828,"1992-09-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
2829,"1992-10-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
2830,"1992-11-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
2831,"1992-12-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
2832,"1992-01-01","shimla","42083","minimum temperature",2.9,2.9,2.9,2.9,"himachal pradesh","shimla","02","023"
2833,"1992-02-01","shimla","42083","minimum temperature",2.2,2.6,2.2,2.2,"himachal pradesh","shimla","02","023"
2834,"1992-03-01","shimla","42083","minimum temperature",6.2,4.2,6.2,6.2,"himachal pradesh","shimla","02","023"
2835,"1992-04-01","shimla","42083","minimum temperature",11.0,6.6,11.0,11.0,"himachal pradesh","shimla","02","023"
2836,"1992-05-01","shimla","42083","minimum temperature",13.3,8.4,13.3,13.3,"himachal pradesh","shimla","02","023"
2837,"1992-06-01","shimla","42083","minimum temperature",16.1,10.1,16.1,16.1,"himachal pradesh","shimla","02","023"
2838,"1992-07-01","shimla","42083","minimum temperature",14.9,10.9,14.9,14.9,"himachal pradesh","shimla","02","023"
2839,"1992-08-01","shimla","42083","minimum temperature",15.2,11.5,15.2,15.2,"himachal pradesh","shimla","02","023"
2840,"1992-09-01","shimla","42083","minimum temperature",13.4,11.7,13.4,13.4,"himachal pradesh","shimla","02","023"
2841,"1992-10-01","shimla","42083","minimum temperature",10.2,11.6,10.2,10.2,"himachal pradesh","shimla","02","023"
2842,"1992-11-01","shimla","42083","minimum temperature",6.5,11.2,6.5,6.5,"himachal pradesh","shimla","02","023"
2843,"1992-12-01","shimla","42083","minimum temperature",5.4,10.9,5.4,5.4,"himachal pradesh","shimla","02","023"
2844,"1992-01-01","shimla","42083","maximum temperature",11.3,11.3,11.3,11.3,"himachal pradesh","shimla","02","023"
2845,"1992-02-01","shimla","42083","maximum temperature",11.4,11.4,11.4,11.4,"himachal pradesh","shimla","02","023"
2846,"1992-03-01","shimla","42083","maximum temperature",15.2,12.8,15.2,15.2,"himachal pradesh","shimla","02","023"
2847,"1992-04-01","shimla","42083","maximum temperature",20.7,15.1,20.7,20.7,"himachal pradesh","shimla","02","023"
2848,"1992-05-01","shimla","42083","maximum temperature",23.4,17.1,23.4,23.4,"himachal pradesh","shimla","02","023"
2849,"1992-06-01","shimla","42083","maximum temperature",25.4,18.8,25.4,25.4,"himachal pradesh","shimla","02","023"
2850,"1992-07-01","shimla","42083","maximum temperature",22.2,19.3,22.2,22.2,"himachal pradesh","shimla","02","023"
2851,"1992-08-01","shimla","42083","maximum temperature",22.2,19.7,22.2,22.2,"himachal pradesh","shimla","02","023"
2852,"1992-09-01","shimla","42083","maximum temperature",22.8,20.0,22.8,22.8,"himachal pradesh","shimla","02","023"
2853,"1992-10-01","shimla","42083","maximum temperature",20.9,20.1,20.9,20.9,"himachal pradesh","shimla","02","023"
2854,"1992-11-01","shimla","42083","maximum temperature",16.4,19.8,16.4,16.4,"himachal pradesh","shimla","02","023"
2855,"1992-12-01","shimla","42083","maximum temperature",14.3,19.4,14.3,14.3,"himachal pradesh","shimla","02","023"
